q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,q13,q14,q15,labels,quiz_num,business_and_communication_proba,social_sciences_proba,public_service_law_and_policy_proba,math_sciences_and_engineering_proba
1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,"Math, Sciences, and Engineering",9993,0.25396825396825395,0.06349206349206349,0.1746031746031746,0.42857142857142855
1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,"Math, Sciences, and Engineering",9994,0.21428571428571427,0.23214285714285715,0.14285714285714285,0.32142857142857145
0,1,1,0,1,1,0,1,0,0,1,1,1,1,0,"Math, Sciences, and Engineering",9995,0.08333333333333333,0.1875,0.22916666666666666,0.3958333333333333
1,1,1,0,0,1,1,1,1,0,0,0,1,1,0,"Math, Sciences, and Engineering",9996,0.19230769230769232,,0.15384615384615385,0.5576923076923077
0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,"Math, Sciences, and Engineering",9997,0.3125,0.25,0.3125,0.125
1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,"Math, Sciences, and Engineering",9998,0.3050847457627119,0.23728813559322035,0.15254237288135594,0.22033898305084745
1,1,1,0,1,0,0,1,0,1,1,1,1,0,0,"Public Service, Law, and Policy",9999,0.2391304347826087,0.21739130434782608,0.21739130434782608,0.21739130434782608
1,0,0,0,0,0,0,1,1,0,1,0,1,1,1,Business and Communication,10000,0.275,,0.25,0.475
0,1,1,0,1,0,1,0,0,0,1,1,1,0,1,Creative Arts,10001,0.26666666666666666,0.3,0.2,0.06666666666666667
1,0,0,1,0,0,0,1,1,0,1,0,1,1,1,"Math, Sciences, and Engineering",10002,0.2916666666666667,0.08333333333333333,0.22916666666666666,0.3958333333333333
0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,Social Sciences,10003,0.1875,0.40625,0.0625,0.3125
1,1,1,1,1,0,1,0,1,0,0,0,1,1,0,Business and Communication,10004,0.27450980392156865,0.2549019607843137,0.11764705882352941,0.2549019607843137
0,1,1,1,1,1,1,0,1,1,1,0,1,0,0,"Public Service, Law, and Policy",10005,0.13793103448275862,0.2413793103448276,0.22413793103448276,0.3103448275862069
1,0,1,0,0,1,1,0,0,0,1,0,1,1,0,"Public Service, Law, and Policy",10006,0.29411764705882354,,0.29411764705882354,0.38235294117647056
0,1,0,0,1,1,1,0,1,0,0,0,0,0,1,"Math, Sciences, and Engineering",10007,0.15384615384615385,0.23076923076923078,0.07692307692307693,0.4358974358974359
0,1,1,1,0,0,1,1,0,1,1,0,1,0,0,"Public Service, Law, and Policy",10008,0.16216216216216217,0.13513513513513514,0.2972972972972973,0.2702702702702703
0,1,1,1,0,0,1,1,1,0,1,0,0,0,1,Business and Communication,10009,0.20930232558139536,0.09302325581395349,0.16279069767441862,0.4186046511627907
0,1,0,1,1,0,0,0,1,0,1,1,0,1,0,Business and Communication,10010,0.18604651162790697,0.3023255813953488,0.18604651162790697,0.23255813953488372
1,0,0,0,1,1,0,0,1,0,1,0,0,1,1,Business and Communication,10011,0.24489795918367346,0.1836734693877551,0.1836734693877551,0.3877551020408163
0,1,0,0,0,0,0,1,1,0,0,1,1,0,1,Creative Arts,10012,0.1724137931034483,,0.13793103448275862,0.5517241379310345
0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,Social Sciences,10013,0.1935483870967742,0.16129032258064516,0.3225806451612903,0.2903225806451613
0,0,1,1,0,0,1,1,1,0,1,0,1,1,1,"Math, Sciences, and Engineering",10014,0.2,0.08888888888888889,0.24444444444444444,0.4444444444444444
1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,"Public Service, Law, and Policy",10015,0.2727272727272727,0.21212121212121213,0.15151515151515152,0.30303030303030304
1,1,1,0,0,1,0,1,0,1,0,1,1,0,1,Business and Communication,10016,0.2558139534883721,0.023255813953488372,0.18604651162790697,0.4186046511627907
0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,Business and Communication,10017,0.08108108108108109,0.24324324324324326,0.1891891891891892,0.4864864864864865
0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,"Math, Sciences, and Engineering",10018,0.10526315789473684,0.05263157894736842,0.21052631578947367,0.42105263157894735
0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,"Math, Sciences, and Engineering",10019,0.13043478260869565,0.043478260869565216,0.34782608695652173,0.4782608695652174
0,0,1,0,1,0,1,1,0,1,0,1,1,0,1,"Public Service, Law, and Policy",10020,0.20588235294117646,0.29411764705882354,0.17647058823529413,0.29411764705882354
1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,Creative Arts,10021,0.26666666666666666,0.1111111111111111,0.15555555555555556,0.37777777777777777
0,0,1,1,0,0,1,1,1,0,1,1,1,1,0,Business and Communication,10022,0.2,0.08888888888888889,0.24444444444444444,0.4444444444444444
1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,"Public Service, Law, and Policy",10023,0.265625,0.21875,0.15625,0.28125
1,1,1,1,0,1,1,1,1,0,1,1,0,1,0,Social Sciences,10024,0.24615384615384617,0.06153846153846154,0.16923076923076924,0.4461538461538462
0,0,1,1,1,0,0,1,0,0,0,1,1,0,0,"Public Service, Law, and Policy",10025,0.18181818181818182,0.3939393939393939,0.12121212121212122,0.2727272727272727
0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,"Math, Sciences, and Engineering",10026,0.13953488372093023,0.023255813953488372,0.32558139534883723,0.4186046511627907
0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,"Math, Sciences, and Engineering",10027,0.08,,0.2,0.68
1,0,0,1,0,0,1,1,1,0,0,0,1,1,1,Business and Communication,10028,0.32608695652173914,0.08695652173913043,0.15217391304347827,0.43478260869565216
1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,Business and Communication,10029,0.3870967741935484,,0.0967741935483871,0.3870967741935484
1,1,1,0,0,1,1,1,0,0,0,1,0,1,0,"Public Service, Law, and Policy",10030,0.2619047619047619,,0.11904761904761904,0.5
0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,"Public Service, Law, and Policy",10031,0.11290322580645161,0.16129032258064516,0.24193548387096775,0.41935483870967744
1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,"Math, Sciences, and Engineering",10032,0.2647058823529412,0.2647058823529412,0.14705882352941177,0.29411764705882354
0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,Social Sciences,10033,0.0967741935483871,0.2903225806451613,0.0967741935483871,0.3548387096774194
0,1,1,0,1,1,0,1,1,1,0,0,0,1,0,"Public Service, Law, and Policy",10034,0.03773584905660377,0.18867924528301888,0.16981132075471697,0.5094339622641509
1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,Social Sciences,10035,0.3333333333333333,0.037037037037037035,0.2962962962962963,0.3333333333333333
1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,"Public Service, Law, and Policy",10036,0.4411764705882353,0.11764705882352941,0.058823529411764705,0.2647058823529412
1,0,0,0,1,1,1,1,1,0,1,0,1,0,1,"Math, Sciences, and Engineering",10037,0.23728813559322035,0.15254237288135594,0.1694915254237288,0.4406779661016949
0,1,0,0,1,1,1,1,0,1,0,0,0,1,0,Social Sciences,10038,0.06818181818181818,0.22727272727272727,0.18181818181818182,0.4318181818181818
1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,"Math, Sciences, and Engineering",10039,0.23404255319148937,0.0851063829787234,0.10638297872340426,0.5531914893617021
0,0,0,1,1,0,0,0,1,1,1,0,1,0,1,Business and Communication,10040,0.1951219512195122,0.34146341463414637,0.2682926829268293,0.1951219512195122
0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,"Public Service, Law, and Policy",10041,0.08,0.4,0.44,0.08
0,1,1,1,1,1,0,0,1,1,0,0,1,1,0,Social Sciences,10042,0.09259259259259259,0.25925925925925924,0.2037037037037037,0.35185185185185186
1,0,1,1,0,1,0,1,1,1,0,1,1,1,0,"Math, Sciences, and Engineering",10043,0.22033898305084745,0.0847457627118644,0.2033898305084746,0.4745762711864407
1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,"Math, Sciences, and Engineering",10044,0.25,0.1875,0.0625,0.3958333333333333
1,0,1,0,0,1,1,1,1,1,1,0,1,0,1,"Public Service, Law, and Policy",10045,0.23636363636363636,0.01818181818181818,0.23636363636363636,0.4909090909090909
0,1,1,1,0,1,1,0,1,0,0,1,1,0,1,"Math, Sciences, and Engineering",10046,0.23255813953488372,0.09302325581395349,0.13953488372093023,0.4186046511627907
1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,"Math, Sciences, and Engineering",10047,0.21052631578947367,0.2631578947368421,0.13157894736842105,0.2631578947368421
0,1,1,0,1,1,1,0,1,1,1,0,1,0,1,"Math, Sciences, and Engineering",10048,0.1346153846153846,0.19230769230769232,0.23076923076923078,0.34615384615384615
0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,Social Sciences,10049,0.12903225806451613,0.3225806451612903,0.1935483870967742,0.3225806451612903
0,1,1,0,1,0,1,0,1,0,1,1,1,0,0,Business and Communication,10050,0.18421052631578946,0.23684210526315788,0.18421052631578946,0.2631578947368421
0,1,0,1,0,1,1,0,1,1,1,0,0,1,1,Business and Communication,10051,0.18,0.1,0.26,0.38
0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,Creative Arts,10052,0.11428571428571428,0.2571428571428571,0.05714285714285714,0.45714285714285713
1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,"Math, Sciences, and Engineering",10053,0.2916666666666667,0.2708333333333333,0.08333333333333333,0.3541666666666667
0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,"Public Service, Law, and Policy",10054,0.15384615384615385,0.34615384615384615,0.11538461538461539,0.38461538461538464
0,1,1,1,0,0,1,1,1,1,1,1,0,0,0,"Public Service, Law, and Policy",10055,0.19148936170212766,0.10638297872340426,0.2127659574468085,0.3829787234042553
0,0,1,1,1,1,1,0,0,0,0,1,0,1,1,Social Sciences,10056,0.24390243902439024,0.3170731707317073,0.12195121951219512,0.2926829268292683
0,1,0,1,0,0,0,1,1,1,0,1,0,1,1,"Math, Sciences, and Engineering",10057,0.18604651162790697,0.11627906976744186,0.18604651162790697,0.4186046511627907
1,0,1,1,0,0,1,1,1,1,0,0,1,0,0,Business and Communication,10058,0.2826086956521739,0.10869565217391304,0.17391304347826086,0.41304347826086957
0,1,0,0,1,0,1,1,0,0,1,1,1,1,1,Business and Communication,10059,0.1951219512195122,0.21951219512195122,0.21951219512195122,0.2682926829268293
1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,Business and Communication,10060,0.4444444444444444,0.18518518518518517,0.2222222222222222,0.1111111111111111
1,1,1,0,0,0,1,0,1,0,1,0,1,1,1,"Math, Sciences, and Engineering",10061,0.325,,0.225,0.325
0,1,0,1,1,1,0,0,0,0,0,1,1,1,1,Social Sciences,10062,0.19047619047619047,0.30952380952380953,0.16666666666666666,0.23809523809523808
0,1,0,0,1,1,1,1,0,0,0,0,1,1,0,"Public Service, Law, and Policy",10063,0.07142857142857142,0.21428571428571427,0.16666666666666666,0.4523809523809524
1,0,1,0,1,1,0,0,1,0,1,0,1,1,1,"Math, Sciences, and Engineering",10064,0.22641509433962265,0.16981132075471697,0.20754716981132076,0.37735849056603776
1,1,0,1,1,1,1,1,0,0,0,1,1,0,0,Business and Communication,10065,0.26785714285714285,0.23214285714285715,0.10714285714285714,0.32142857142857145
0,1,0,0,1,1,1,1,1,0,1,0,1,1,0,"Math, Sciences, and Engineering",10066,0.08771929824561403,0.15789473684210525,0.21052631578947367,0.47368421052631576
0,0,1,1,1,1,0,1,0,0,1,0,1,1,1,"Public Service, Law, and Policy",10067,0.1346153846153846,0.25,0.23076923076923078,0.36538461538461536
1,0,0,0,1,1,0,0,1,1,1,0,0,0,1,"Public Service, Law, and Policy",10068,0.24489795918367346,0.20408163265306123,0.20408163265306123,0.3469387755102041
1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,Creative Arts,10069,0.2826086956521739,0.30434782608695654,0.10869565217391304,0.21739130434782608
0,0,1,1,0,1,0,1,0,1,0,1,1,0,1,"Math, Sciences, and Engineering",10070,0.1794871794871795,0.1282051282051282,0.23076923076923078,0.4358974358974359
1,1,0,0,1,1,1,1,0,0,1,1,1,0,1,"Math, Sciences, and Engineering",10071,0.2727272727272727,0.16363636363636364,0.16363636363636364,0.32727272727272727
0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,"Math, Sciences, and Engineering",10072,0.1,,0.23333333333333334,0.6333333333333333
0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,"Math, Sciences, and Engineering",10073,0.1935483870967742,0.12903225806451613,0.16129032258064516,0.5161290322580645
1,0,1,0,1,0,0,0,0,1,1,1,0,1,1,Business and Communication,10074,0.35135135135135137,0.2702702702702703,0.24324324324324326,0.10810810810810811
1,0,1,0,1,1,0,1,1,1,0,0,1,1,0,Social Sciences,10075,0.15254237288135594,0.1694915254237288,0.1864406779661017,0.4745762711864407
0,0,1,0,0,0,1,0,1,0,1,1,1,1,0,Business and Communication,10076,0.21428571428571427,,0.32142857142857145,0.42857142857142855
0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,"Public Service, Law, and Policy",10077,0.25,0.25,0.2,0.05
0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,"Public Service, Law, and Policy",10078,0.07317073170731707,0.24390243902439024,0.1951219512195122,0.4634146341463415
1,0,0,1,0,0,1,1,0,1,1,0,0,1,0,Business and Communication,10079,0.3170731707317073,0.12195121951219512,0.2682926829268293,0.2926829268292683
1,1,0,1,0,1,0,1,0,0,0,0,1,0,1,Business and Communication,10080,0.27906976744186046,0.09302325581395349,0.13953488372093023,0.3953488372093023
0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,"Public Service, Law, and Policy",10081,0.24,,0.28,0.44
1,0,0,1,0,1,0,0,1,0,1,1,1,0,1,Business and Communication,10082,0.3404255319148936,0.0851063829787234,0.2127659574468085,0.3617021276595745
0,0,1,1,0,1,1,1,1,0,1,1,1,0,0,"Math, Sciences, and Engineering",10083,0.17647058823529413,0.0784313725490196,0.21568627450980393,0.5098039215686274
1,1,0,0,1,1,1,0,0,1,0,1,0,0,0,Business and Communication,10084,0.2926829268292683,0.24390243902439024,0.12195121951219512,0.24390243902439024
0,1,1,1,0,0,1,0,0,1,0,1,0,1,0,Social Sciences,10085,0.25925925925925924,0.18518518518518517,0.2222222222222222,0.14814814814814814
0,0,0,1,1,0,1,1,0,0,1,1,1,1,1,Social Sciences,10086,0.24444444444444444,0.28888888888888886,0.2222222222222222,0.24444444444444444
1,0,1,1,1,1,0,0,1,0,0,0,0,0,1,Business and Communication,10087,0.28,0.26,0.08,0.36
1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,Creative Arts,10088,0.17307692307692307,0.019230769230769232,0.21153846153846154,0.5
1,1,0,0,0,1,1,0,1,0,0,0,1,0,1,"Math, Sciences, and Engineering",10089,0.3076923076923077,,0.1282051282051282,0.46153846153846156
1,1,1,0,1,0,0,1,1,1,1,0,0,1,0,"Public Service, Law, and Policy",10090,0.17857142857142858,0.17857142857142858,0.19642857142857142,0.35714285714285715
1,0,0,1,0,1,1,1,1,1,0,0,0,1,0,"Math, Sciences, and Engineering",10091,0.23214285714285715,0.08928571428571429,0.17857142857142858,0.5
0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,"Public Service, Law, and Policy",10092,0.1388888888888889,,0.16666666666666666,0.6944444444444444
0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,Business and Communication,10093,0.46153846153846156,0.07692307692307693,0.23076923076923078,0.15384615384615385
1,0,1,0,1,1,0,1,1,0,1,0,0,1,1,Social Sciences,10094,0.2,0.15,0.16666666666666666,0.4666666666666667
1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,Social Sciences,10095,0.2391304347826087,0.10869565217391304,0.2391304347826087,0.41304347826086957
1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,"Public Service, Law, and Policy",10096,0.3103448275862069,,0.1724137931034483,0.3793103448275862
0,0,1,1,1,0,0,1,0,0,0,1,0,1,1,Social Sciences,10097,0.21621621621621623,0.35135135135135137,0.10810810810810811,0.2972972972972973
0,0,1,0,1,1,1,1,0,1,1,0,1,0,1,"Public Service, Law, and Policy",10098,0.1276595744680851,0.2127659574468085,0.2553191489361702,0.3829787234042553
0,1,1,1,1,0,0,0,1,1,1,0,1,0,0,"Public Service, Law, and Policy",10099,0.13333333333333333,0.3111111111111111,0.24444444444444444,0.2
0,0,1,0,1,1,0,0,0,1,1,1,0,0,1,Social Sciences,10100,0.17142857142857143,0.2857142857142857,0.2571428571428571,0.2571428571428571
1,0,1,0,1,1,0,0,1,1,1,1,0,0,1,"Math, Sciences, and Engineering",10101,0.2641509433962264,0.18867924528301888,0.18867924528301888,0.33962264150943394
0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,Business and Communication,10102,0.38461538461538464,0.3076923076923077,0.07692307692307693,0.15384615384615385
1,0,1,1,0,1,1,0,0,1,1,1,0,1,1,Social Sciences,10103,0.3541666666666667,0.10416666666666667,0.25,0.2708333333333333
0,0,1,1,1,0,1,0,1,0,1,0,0,0,0,Social Sciences,10104,0.21052631578947367,0.34210526315789475,0.15789473684210525,0.2631578947368421
0,0,0,0,1,1,1,1,1,0,1,0,0,1,0,"Math, Sciences, and Engineering",10105,0.09803921568627451,0.17647058823529413,0.19607843137254902,0.5294117647058824
1,0,1,0,0,0,1,1,0,1,1,1,1,1,0,"Math, Sciences, and Engineering",10106,0.3076923076923077,0.02564102564102564,0.3076923076923077,0.3333333333333333
1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,Business and Communication,10107,0.5454545454545454,0.18181818181818182,0.13636363636363635,0.09090909090909091
0,1,1,0,0,0,0,1,1,1,0,1,0,0,1,"Math, Sciences, and Engineering",10108,0.15151515151515152,0.030303030303030304,0.15151515151515152,0.5151515151515151
1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,Business and Communication,10109,0.2463768115942029,0.2028985507246377,0.2028985507246377,0.2898550724637681
1,0,0,1,1,1,1,0,0,1,1,0,1,0,0,"Math, Sciences, and Engineering",10110,0.28,0.28,0.24,0.2
1,1,0,0,0,0,1,0,0,1,1,1,1,0,1,Business and Communication,10111,0.4666666666666667,0.03333333333333333,0.3,0.06666666666666667
0,1,0,1,1,1,0,1,1,0,1,0,0,1,1,"Public Service, Law, and Policy",10112,0.12903225806451613,0.20967741935483872,0.1774193548387097,0.41935483870967744
1,0,1,1,0,1,0,0,1,0,1,1,0,0,0,Social Sciences,10113,0.3111111111111111,0.08888888888888889,0.17777777777777778,0.4
0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,Creative Arts,10114,0.16,,0.16,0.48
0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,Business and Communication,10115,0.4117647058823529,0.23529411764705882,0.058823529411764705,0.058823529411764705
0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,"Public Service, Law, and Policy",10116,0.19642857142857142,0.25,0.25,0.21428571428571427
0,1,1,1,0,1,1,1,0,1,0,0,1,0,0,"Public Service, Law, and Policy",10117,0.11904761904761904,0.11904761904761904,0.21428571428571427,0.42857142857142855
1,0,1,0,1,0,0,0,0,1,1,1,0,1,1,"Math, Sciences, and Engineering",10118,0.35135135135135137,0.2702702702702703,0.24324324324324326,0.10810810810810811
0,0,1,0,0,1,1,1,0,1,0,0,1,0,0,"Public Service, Law, and Policy",10119,0.06666666666666667,0.03333333333333333,0.26666666666666666,0.6
0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,Business and Communication,10120,0.2,0.2,0.1,0.45
1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,"Math, Sciences, and Engineering",10121,0.2,0.2,0.13333333333333333,0.4444444444444444
0,1,1,0,1,0,0,0,0,0,0,1,1,1,0,Social Sciences,10122,0.125,0.375,0.16666666666666666,0.125
1,0,1,0,0,1,1,0,1,0,1,1,1,0,0,"Math, Sciences, and Engineering",10123,0.30952380952380953,,0.21428571428571427,0.4523809523809524
1,0,0,0,0,1,1,0,0,0,1,0,1,1,1,Business and Communication,10124,0.35294117647058826,,0.29411764705882354,0.35294117647058826
0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,"Math, Sciences, and Engineering",10125,0.1111111111111111,,0.2222222222222222,0.4444444444444444
1,0,1,1,0,1,1,0,0,1,1,0,0,1,0,Business and Communication,10126,0.29545454545454547,0.11363636363636363,0.2727272727272727,0.29545454545454547
0,0,1,1,0,0,0,1,1,1,1,1,0,1,0,"Public Service, Law, and Policy",10127,0.1590909090909091,0.11363636363636363,0.2727272727272727,0.4318181818181818
1,1,0,1,1,0,0,0,0,0,1,1,0,1,0,Creative Arts,10128,0.34146341463414637,0.3170731707317073,0.17073170731707318,0.07317073170731707
0,0,1,1,0,1,0,1,1,1,1,0,0,1,1,"Math, Sciences, and Engineering",10129,0.12962962962962962,0.09259259259259259,0.25925925925925924,0.5
1,1,0,1,1,0,1,0,1,1,0,1,1,0,1,Business and Communication,10130,0.33962264150943394,0.2641509433962264,0.1320754716981132,0.18867924528301888
0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,"Math, Sciences, and Engineering",10131,0.125,,0.4166666666666667,0.4583333333333333
1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,"Public Service, Law, and Policy",10132,0.3783783783783784,0.35135135135135137,0.13513513513513514,0.02702702702702703
0,1,1,1,0,0,1,1,1,0,1,1,1,0,0,"Math, Sciences, and Engineering",10133,0.2,0.08888888888888889,0.2,0.4
1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,Creative Arts,10134,0.29411764705882354,0.029411764705882353,0.17647058823529413,0.35294117647058826
1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,"Math, Sciences, and Engineering",10135,0.26666666666666666,0.1111111111111111,0.15555555555555556,0.37777777777777777
0,1,1,0,1,0,1,0,0,1,0,0,1,1,0,Social Sciences,10136,0.10344827586206896,0.3448275862068966,0.2413793103448276,0.13793103448275862
1,1,0,0,0,0,1,1,0,1,0,0,0,1,1,Social Sciences,10137,0.3235294117647059,0.029411764705882353,0.17647058823529413,0.35294117647058826
0,0,1,0,1,0,0,1,1,1,0,0,0,0,1,Social Sciences,10138,0.10810810810810811,0.2702702702702703,0.13513513513513514,0.4594594594594595
0,1,0,1,1,0,1,0,1,1,1,0,0,0,0,Social Sciences,10139,0.18181818181818182,0.3181818181818182,0.20454545454545456,0.20454545454545456
1,1,1,0,1,0,1,0,0,1,0,1,1,1,1,Business and Communication,10140,0.34146341463414637,0.24390243902439024,0.17073170731707318,0.12195121951219512
0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,Creative Arts,10141,0.125,,0.2916666666666667,0.4166666666666667
0,0,1,1,0,0,0,1,1,0,1,1,1,1,1,"Math, Sciences, and Engineering",10142,0.20454545454545456,0.09090909090909091,0.25,0.4318181818181818
1,0,0,1,1,1,0,0,1,1,0,0,0,0,1,Business and Communication,10143,0.2692307692307692,0.2692307692307692,0.1346153846153846,0.3269230769230769
1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,Creative Arts,10144,0.36,0.04,0.28,0.16
1,1,1,1,1,0,1,0,1,1,0,1,0,0,1,Creative Arts,10145,0.33962264150943394,0.2641509433962264,0.09433962264150944,0.20754716981132076
0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,"Math, Sciences, and Engineering",10146,0.21621621621621623,0.35135135135135137,0.16216216216216217,0.24324324324324326
0,1,0,0,0,0,1,0,1,0,1,1,1,0,0,"Public Service, Law, and Policy",10147,0.23076923076923078,,0.2692307692307692,0.34615384615384615
1,1,0,1,1,0,1,1,0,1,0,1,0,0,0,Business and Communication,10148,0.3125,0.2916666666666667,0.10416666666666667,0.20833333333333334
1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,Social Sciences,10149,0.25,0.25,0.1388888888888889,0.3333333333333333
1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,Business and Communication,10150,0.32432432432432434,0.24324324324324326,0.05405405405405406,0.2702702702702703
1,0,1,1,1,1,0,1,0,1,1,1,1,0,1,Social Sciences,10151,0.25806451612903225,0.22580645161290322,0.20967741935483872,0.2903225806451613
1,0,1,1,0,1,0,0,1,0,1,0,1,1,0,"Math, Sciences, and Engineering",10152,0.24489795918367346,0.08163265306122448,0.24489795918367346,0.40816326530612246
0,1,0,0,1,1,0,1,1,0,1,0,1,1,0,"Public Service, Law, and Policy",10153,0.05555555555555555,0.16666666666666666,0.2222222222222222,0.48148148148148145
0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,Creative Arts,10154,0.03571428571428571,0.03571428571428571,0.35714285714285715,0.39285714285714285
