q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,q13,q14,q15,labels,quiz_num,business_and_communication_proba,math_sciences_and_engineering_proba,creative_arts_proba,social_sciences_proba,public_service_law_and_policy_proba
0,1,1,1,1,0,1,1,0,1,0,0,0,0,1,Business and Communication,3948,0.21739130434782608,0.18840579710144928,0.10144927536231885,0.2318840579710145,0.2608695652173913
1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,Business and Communication,3949,0.4230769230769231,0.07692307692307693,0.1346153846153846,0.25,0.11538461538461539
0,1,1,1,1,0,0,0,1,0,0,1,0,0,1,"Math, Sciences, and Engineering",3950,0.21428571428571427,0.32142857142857145,0.14285714285714285,0.07142857142857142,0.25
1,0,1,1,1,1,1,0,0,0,0,0,1,0,1,"Math, Sciences, and Engineering",3951,0.21153846153846154,0.34615384615384615,0.17307692307692307,0.057692307692307696,0.21153846153846154
0,1,1,1,0,0,0,1,0,1,1,1,0,0,0,"Math, Sciences, and Engineering",3952,0.2236842105263158,0.32894736842105265,0.06578947368421052,0.17105263157894737,0.21052631578947367
1,0,1,1,1,1,1,0,0,1,1,1,0,1,0,Social Sciences,3953,0.18823529411764706,0.3176470588235294,0.11764705882352941,0.17647058823529413,0.2
0,0,1,1,1,1,1,0,1,0,0,0,0,1,1,Business and Communication,3954,0.1590909090909091,0.4318181818181818,0.20454545454545456,0.09090909090909091,0.11363636363636363
0,0,0,1,1,0,1,0,1,0,1,1,1,0,0,Business and Communication,3955,0.13432835820895522,0.47761194029850745,0.05970149253731343,0.07462686567164178,0.2537313432835821
1,0,0,1,1,0,1,0,1,0,0,1,1,0,1,Creative Arts,3956,0.11290322580645161,0.5161290322580645,0.06451612903225806,0.0967741935483871,0.20967741935483872
0,1,0,0,0,0,1,1,1,1,0,1,1,0,1,"Math, Sciences, and Engineering",3957,0.2268041237113402,0.32989690721649484,0.020618556701030927,0.20618556701030927,0.21649484536082475
0,1,1,0,1,1,1,1,0,0,1,1,1,0,0,Business and Communication,3958,0.20833333333333334,0.3611111111111111,0.09722222222222222,0.06944444444444445,0.2638888888888889
1,1,0,0,0,1,0,1,1,1,0,1,1,1,1,"Public Service, Law, and Policy",3959,0.24210526315789474,0.3157894736842105,0.021052631578947368,0.22105263157894736,0.2
0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,"Math, Sciences, and Engineering",3960,0.30434782608695654,0.4057971014492754,0.028985507246376812,0.08695652173913043,0.17391304347826086
0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,"Math, Sciences, and Engineering",3961,0.023255813953488372,0.5348837209302325,0.06976744186046512,0.09302325581395349,0.27906976744186046
0,0,1,1,1,1,1,1,1,0,1,0,1,0,1,Social Sciences,3962,0.12162162162162163,0.4594594594594595,0.10810810810810811,0.12162162162162163,0.1891891891891892
0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,Creative Arts,3963,0.23076923076923078,0.4,0.06153846153846154,0.07692307692307693,0.23076923076923078
1,1,0,1,1,1,1,1,0,0,0,0,1,0,0,Creative Arts,3964,0.3275862068965517,0.22413793103448276,0.08620689655172414,0.15517241379310345,0.20689655172413793
0,1,1,1,1,0,0,0,1,1,0,1,0,1,1,"Public Service, Law, and Policy",3965,0.1797752808988764,0.39325842696629215,0.07865168539325842,0.15730337078651685,0.19101123595505617
1,0,0,1,0,1,0,1,0,1,0,1,1,1,0,Business and Communication,3966,0.21505376344086022,0.3655913978494624,0.021505376344086023,0.1827956989247312,0.21505376344086022
0,1,0,1,0,0,0,0,1,1,1,1,1,1,0,"Public Service, Law, and Policy",3967,0.1724137931034483,0.3793103448275862,0.034482758620689655,0.20689655172413793,0.20689655172413793
1,0,1,0,1,0,1,0,1,1,1,1,0,1,0,"Math, Sciences, and Engineering",3968,0.17582417582417584,0.3626373626373626,0.07692307692307693,0.1978021978021978,0.18681318681318682
0,1,0,1,1,0,1,1,1,1,1,1,0,0,1,Social Sciences,3969,0.21428571428571427,0.37755102040816324,0.05102040816326531,0.1836734693877551,0.17346938775510204
0,1,1,1,0,1,1,0,1,1,1,0,1,1,1,"Public Service, Law, and Policy",3970,0.17857142857142858,0.4017857142857143,0.07142857142857142,0.14285714285714285,0.20535714285714285
1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,Business and Communication,3971,0.225,0.3375,0.075,0.2375,0.125
0,1,1,1,1,0,0,1,0,1,0,1,1,0,0,"Math, Sciences, and Engineering",3972,0.23863636363636365,0.3068181818181818,0.06818181818181818,0.18181818181818182,0.20454545454545456
1,1,0,1,1,0,1,1,1,1,0,0,1,1,1,"Math, Sciences, and Engineering",3973,0.2717391304347826,0.30434782608695654,0.05434782608695652,0.20652173913043478,0.16304347826086957
1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,Social Sciences,3974,0.2,0.3333333333333333,0.013333333333333334,0.24,0.21333333333333335
1,1,1,0,1,1,0,0,0,1,1,0,1,1,1,"Public Service, Law, and Policy",3975,0.1782178217821782,0.42574257425742573,0.06930693069306931,0.13861386138613863,0.18811881188118812
0,0,1,0,1,1,1,1,0,0,1,0,0,1,0,Business and Communication,3976,0.16666666666666666,0.26666666666666666,0.11666666666666667,0.15,0.3
1,1,1,0,1,1,0,1,1,1,0,1,1,0,1,Social Sciences,3977,0.24761904761904763,0.2571428571428571,0.05714285714285714,0.22857142857142856,0.20952380952380953
0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,Business and Communication,3978,0.18571428571428572,0.5857142857142857,0.04285714285714286,,0.18571428571428572
0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,Business and Communication,3979,0.24285714285714285,0.5,0.014285714285714285,0.07142857142857142,0.17142857142857143
1,0,0,0,0,1,0,0,1,1,1,1,0,1,0,"Math, Sciences, and Engineering",3980,0.20224719101123595,0.3707865168539326,0.02247191011235955,0.19101123595505617,0.21348314606741572
1,1,0,1,0,0,0,0,0,0,1,1,1,1,0,"Math, Sciences, and Engineering",3981,0.2647058823529412,0.5,0.029411764705882353,0.029411764705882353,0.17647058823529413
0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,"Public Service, Law, and Policy",3982,0.3125,0.10416666666666667,0.08333333333333333,0.2708333333333333,0.22916666666666666
0,0,1,1,0,1,1,1,1,0,0,1,0,1,0,Social Sciences,3983,0.16393442622950818,0.29508196721311475,0.13114754098360656,0.19672131147540983,0.21311475409836064
1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,"Math, Sciences, and Engineering",3984,0.2,0.4153846153846154,0.015384615384615385,0.06153846153846154,0.3076923076923077
0,0,0,1,0,0,1,1,1,1,0,0,1,1,0,Business and Communication,3985,0.15625,0.3125,0.046875,0.28125,0.203125
0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,"Public Service, Law, and Policy",3986,0.13725490196078433,0.43137254901960786,0.058823529411764705,0.0784313725490196,0.29411764705882354
0,0,1,1,0,1,1,1,1,0,1,0,1,0,0,"Math, Sciences, and Engineering",3987,0.15584415584415584,0.35064935064935066,0.1038961038961039,0.14285714285714285,0.24675324675324675
0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,"Math, Sciences, and Engineering",3988,0.18181818181818182,0.3977272727272727,0.022727272727272728,0.22727272727272727,0.17045454545454544
1,0,1,1,1,1,1,0,0,1,1,1,0,0,0,"Math, Sciences, and Engineering",3989,0.18461538461538463,0.2923076923076923,0.13846153846153847,0.16923076923076924,0.2153846153846154
1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,"Public Service, Law, and Policy",3990,0.2716049382716049,0.345679012345679,0.07407407407407407,0.08641975308641975,0.2222222222222222
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"Math, Sciences, and Engineering",3991,0.34615384615384615,0.25,0.09615384615384616,0.057692307692307696,0.25
0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,"Public Service, Law, and Policy",3992,0.1206896551724138,0.39655172413793105,0.05172413793103448,0.22413793103448276,0.20689655172413793
1,1,1,0,0,1,0,1,0,0,0,1,1,1,1,Social Sciences,3993,0.26744186046511625,0.38372093023255816,0.08139534883720931,0.08139534883720931,0.18604651162790697
1,0,1,1,1,1,0,0,0,0,1,0,1,1,0,"Math, Sciences, and Engineering",3994,0.19672131147540983,0.4098360655737705,0.13114754098360656,0.06557377049180328,0.19672131147540983
1,1,1,0,0,0,1,1,1,1,0,0,1,0,1,"Math, Sciences, and Engineering",3995,0.2717391304347826,0.2826086956521739,0.07608695652173914,0.22826086956521738,0.14130434782608695
1,0,0,1,0,0,0,1,0,1,0,1,1,1,0,Business and Communication,3996,0.18518518518518517,0.32098765432098764,0.024691358024691357,0.19753086419753085,0.2716049382716049
0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,Creative Arts,3997,0.2857142857142857,0.08163265306122448,0.16326530612244897,0.30612244897959184,0.16326530612244897
0,1,1,1,0,0,0,1,0,1,1,1,0,0,0,Social Sciences,3998,0.25925925925925924,0.345679012345679,0.07407407407407407,0.18518518518518517,0.13580246913580246
0,0,0,1,1,0,1,1,0,1,0,0,0,0,1,"Math, Sciences, and Engineering",3999,0.2222222222222222,0.31746031746031744,0.07936507936507936,0.23809523809523808,0.14285714285714285
1,1,1,0,0,0,1,0,1,1,1,0,1,1,0,Social Sciences,4000,0.26506024096385544,0.3253012048192771,0.060240963855421686,0.2289156626506024,0.12048192771084337
0,1,1,0,1,0,1,1,1,0,1,1,0,1,0,"Math, Sciences, and Engineering",4001,0.26136363636363635,0.375,0.07954545454545454,0.14772727272727273,0.13636363636363635
0,0,0,1,1,1,0,0,1,1,0,1,1,0,1,Social Sciences,4002,0.14754098360655737,0.4262295081967213,0.04918032786885246,0.22950819672131148,0.14754098360655737
1,0,0,1,1,1,1,0,0,1,0,0,0,1,1,Social Sciences,4003,0.14754098360655737,0.39344262295081966,0.08196721311475409,0.21311475409836064,0.16393442622950818
0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,"Public Service, Law, and Policy",4004,0.12727272727272726,0.34545454545454546,0.09090909090909091,0.14545454545454545,0.2909090909090909
1,0,1,0,1,1,1,1,0,0,1,0,0,1,0,Creative Arts,4005,0.13043478260869565,0.37681159420289856,0.11594202898550725,0.13043478260869565,0.2463768115942029
0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,"Math, Sciences, and Engineering",4006,0.23684210526315788,0.23684210526315788,0.07894736842105263,0.2631578947368421,0.18421052631578946
1,1,0,0,0,1,0,1,0,0,0,1,1,1,0,"Math, Sciences, and Engineering",4007,0.3103448275862069,0.3793103448275862,0.011494252873563218,0.06896551724137931,0.22988505747126436
0,1,1,1,1,1,1,1,0,1,1,0,1,0,1,"Math, Sciences, and Engineering",4008,0.19230769230769232,0.358974358974359,0.11538461538461539,0.19230769230769232,0.14102564102564102
0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,Business and Communication,4009,0.18292682926829268,0.4146341463414634,0.024390243902439025,0.1951219512195122,0.18292682926829268
1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,"Public Service, Law, and Policy",4010,0.12903225806451613,0.41935483870967744,0.0967741935483871,0.12903225806451613,0.22580645161290322
0,0,1,0,1,1,1,1,0,1,1,0,1,0,0,"Math, Sciences, and Engineering",4011,0.1744186046511628,0.32558139534883723,0.09302325581395349,0.18604651162790697,0.22093023255813954
0,0,0,1,0,1,0,1,1,1,1,1,0,0,0,Social Sciences,4012,0.17567567567567569,0.28378378378378377,0.04054054054054054,0.2972972972972973,0.20270270270270271
1,1,0,1,1,0,1,1,1,0,0,1,0,1,1,Business and Communication,4013,0.25882352941176473,0.3764705882352941,0.047058823529411764,0.12941176470588237,0.18823529411764706
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,"Math, Sciences, and Engineering",4014,0.24390243902439024,0.4878048780487805,0.04878048780487805,0.04878048780487805,0.17073170731707318
1,1,0,0,1,0,1,0,0,0,0,1,1,0,1,Business and Communication,4015,0.2465753424657534,0.4657534246575342,0.0410958904109589,0.0547945205479452,0.1917808219178082
0,0,0,1,0,1,1,0,1,1,0,1,0,0,0,"Math, Sciences, and Engineering",4016,0.18518518518518517,0.2222222222222222,0.07407407407407407,0.2777777777777778,0.24074074074074073
0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,"Math, Sciences, and Engineering",4017,0.2916666666666667,0.4305555555555556,0.027777777777777776,0.1111111111111111,0.1388888888888889
1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,Creative Arts,4018,0.19767441860465115,0.4186046511627907,0.10465116279069768,0.11627906976744186,0.16279069767441862
1,0,0,0,1,0,1,1,1,0,0,0,1,0,1,"Math, Sciences, and Engineering",4019,0.21818181818181817,0.2909090909090909,0.07272727272727272,0.2,0.21818181818181817
1,0,0,0,1,1,1,0,1,0,0,0,0,0,1,"Public Service, Law, and Policy",4020,0.2,0.32727272727272727,0.09090909090909091,0.18181818181818182,0.2
0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,"Public Service, Law, and Policy",4021,0.125,0.4519230769230769,0.08653846153846154,0.18269230769230768,0.15384615384615385
0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,"Public Service, Law, and Policy",4022,0.17333333333333334,0.44,0.02666666666666667,0.18666666666666668,0.17333333333333334
1,1,0,1,0,1,1,1,0,0,0,0,1,0,0,"Math, Sciences, and Engineering",4023,0.3387096774193548,0.3387096774193548,0.06451612903225806,0.12903225806451613,0.12903225806451613
1,1,0,0,1,1,1,1,1,0,0,1,1,0,0,Business and Communication,4024,0.3235294117647059,0.2647058823529412,0.04411764705882353,0.14705882352941177,0.22058823529411764
1,0,1,0,1,0,0,1,0,1,1,1,1,0,1,"Public Service, Law, and Policy",4025,0.16091954022988506,0.4482758620689655,0.05747126436781609,0.1724137931034483,0.16091954022988506
0,1,0,0,1,0,1,1,0,1,1,0,1,1,0,"Math, Sciences, and Engineering",4026,0.25301204819277107,0.3493975903614458,0.03614457831325301,0.18072289156626506,0.18072289156626506
1,0,1,1,1,0,0,0,0,1,1,1,0,1,1,"Math, Sciences, and Engineering",4027,0.15217391304347827,0.43478260869565216,0.07608695652173914,0.16304347826086957,0.17391304347826086
0,1,1,0,0,1,1,0,1,0,0,1,0,0,1,Social Sciences,4028,0.2727272727272727,0.4090909090909091,0.09090909090909091,0.09090909090909091,0.13636363636363635
1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,"Math, Sciences, and Engineering",4029,0.3392857142857143,0.39285714285714285,0.017857142857142856,0.03571428571428571,0.21428571428571427
1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,Business and Communication,4030,0.29850746268656714,0.29850746268656714,0.05970149253731343,0.07462686567164178,0.26865671641791045
0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,"Public Service, Law, and Policy",4031,0.14035087719298245,0.47368421052631576,0.017543859649122806,0.07017543859649122,0.2982456140350877
0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,"Math, Sciences, and Engineering",4032,0.2153846153846154,0.4153846153846154,0.046153846153846156,0.12307692307692308,0.2
1,0,1,0,0,0,1,1,1,1,0,0,1,1,0,"Math, Sciences, and Engineering",4033,0.22666666666666666,0.25333333333333335,0.09333333333333334,0.28,0.14666666666666667
1,0,0,0,1,1,0,1,1,0,0,1,0,1,0,"Math, Sciences, and Engineering",4034,0.25316455696202533,0.3291139240506329,0.0379746835443038,0.16455696202531644,0.21518987341772153
1,0,0,0,0,1,1,0,0,0,1,0,1,1,1,"Math, Sciences, and Engineering",4035,0.20634920634920634,0.5079365079365079,0.06349206349206349,0.06349206349206349,0.15873015873015872
1,1,0,1,1,0,0,1,1,0,1,1,0,1,0,"Math, Sciences, and Engineering",4036,0.2235294117647059,0.4,0.047058823529411764,0.11764705882352941,0.21176470588235294
0,1,1,0,0,0,0,1,1,1,1,0,0,1,1,"Math, Sciences, and Engineering",4037,0.17708333333333334,0.3958333333333333,0.041666666666666664,0.20833333333333334,0.17708333333333334
1,1,0,1,1,0,1,1,0,0,0,1,0,0,0,"Public Service, Law, and Policy",4038,0.3088235294117647,0.27941176470588236,0.058823529411764705,0.10294117647058823,0.25
1,0,0,0,1,0,0,1,0,1,0,1,0,1,1,Social Sciences,4039,0.2235294117647059,0.32941176470588235,0.03529411764705882,0.23529411764705882,0.17647058823529413
1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,"Public Service, Law, and Policy",4040,0.29069767441860467,0.313953488372093,0.011627906976744186,0.20930232558139536,0.1744186046511628
0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,"Math, Sciences, and Engineering",4041,0.14285714285714285,0.42857142857142855,0.10204081632653061,0.10204081632653061,0.22448979591836735
0,1,1,1,0,1,1,0,1,0,0,0,1,1,1,Business and Communication,4042,0.2,0.38666666666666666,0.09333333333333334,0.09333333333333334,0.22666666666666666
0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,"Public Service, Law, and Policy",4043,0.26153846153846155,0.3230769230769231,0.03076923076923077,0.1076923076923077,0.27692307692307694
0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,Creative Arts,4044,0.2,0.35555555555555557,0.2222222222222222,0.044444444444444446,0.17777777777777778
0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,"Math, Sciences, and Engineering",4045,0.12087912087912088,0.42857142857142855,0.07692307692307693,0.2087912087912088,0.16483516483516483
1,0,1,1,1,0,0,1,0,0,1,0,1,0,0,"Math, Sciences, and Engineering",4046,0.20270270270270271,0.3783783783783784,0.10810810810810811,0.12162162162162163,0.1891891891891892
1,1,0,0,0,1,0,1,1,0,0,1,1,1,0,"Math, Sciences, and Engineering",4047,0.2826086956521739,0.358695652173913,0.021739130434782608,0.15217391304347827,0.18478260869565216
1,1,0,1,1,1,0,1,0,0,1,1,1,1,0,"Math, Sciences, and Engineering",4048,0.2222222222222222,0.45555555555555555,0.044444444444444446,0.08888888888888889,0.18888888888888888
0,1,1,0,0,0,1,1,1,1,0,0,1,0,0,Social Sciences,4049,0.27941176470588236,0.1323529411764706,0.07352941176470588,0.3235294117647059,0.19117647058823528
1,0,0,0,1,0,1,1,0,1,0,1,1,1,0,"Math, Sciences, and Engineering",4050,0.21518987341772153,0.27848101265822783,0.05063291139240506,0.22784810126582278,0.22784810126582278
1,0,1,1,1,1,0,0,1,1,1,0,1,0,0,Creative Arts,4051,0.14864864864864866,0.24324324324324326,0.0945945945945946,0.2702702702702703,0.24324324324324326
0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,Business and Communication,4052,0.2463768115942029,0.391304347826087,0.043478260869565216,0.17391304347826086,0.14492753623188406
0,1,1,0,1,1,1,1,0,1,0,0,0,0,1,"Public Service, Law, and Policy",4053,0.3194444444444444,0.19444444444444445,0.1111111111111111,0.2361111111111111,0.1388888888888889
0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,"Math, Sciences, and Engineering",4054,0.2564102564102564,0.28205128205128205,0.05128205128205128,0.15384615384615385,0.2564102564102564
0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,Creative Arts,4055,0.17647058823529413,0.23529411764705882,0.13725490196078433,0.3333333333333333,0.11764705882352941
1,1,1,0,1,1,1,0,1,0,1,1,1,0,0,"Math, Sciences, and Engineering",4056,0.2676056338028169,0.36619718309859156,0.09859154929577464,0.08450704225352113,0.18309859154929578
1,0,0,1,1,0,1,0,0,1,1,1,1,1,1,"Math, Sciences, and Engineering",4057,0.12643678160919541,0.5402298850574713,0.04597701149425287,0.12643678160919541,0.16091954022988506
0,1,0,0,1,0,1,1,1,0,1,0,1,0,1,"Public Service, Law, and Policy",4058,0.2564102564102564,0.3717948717948718,0.05128205128205128,0.15384615384615385,0.16666666666666666
1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,"Math, Sciences, and Engineering",4059,0.352112676056338,0.2676056338028169,0.09859154929577464,0.11267605633802817,0.16901408450704225
0,1,0,0,0,0,1,1,0,1,1,1,0,1,1,"Math, Sciences, and Engineering",4060,0.2125,0.4125,0.025,0.1625,0.1875
1,0,1,1,0,0,0,1,0,1,0,1,1,0,0,Creative Arts,4061,0.1891891891891892,0.35135135135135137,0.0945945945945946,0.22972972972972974,0.13513513513513514
0,0,0,0,0,1,1,1,1,0,1,1,0,1,0,"Math, Sciences, and Engineering",4062,0.16216216216216217,0.4594594594594595,0.02702702702702703,0.13513513513513514,0.21621621621621623
1,1,0,1,1,1,0,0,0,1,1,0,0,0,1,Business and Communication,4063,0.2236842105263158,0.2894736842105263,0.039473684210526314,0.21052631578947367,0.23684210526315788
0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,"Math, Sciences, and Engineering",4064,0.25609756097560976,0.34146341463414637,0.04878048780487805,0.10975609756097561,0.24390243902439024
1,0,0,0,1,1,0,0,1,0,1,1,1,0,1,Social Sciences,4065,0.1518987341772152,0.4810126582278481,0.0379746835443038,0.11392405063291139,0.21518987341772153
0,1,0,0,1,0,1,0,0,1,1,0,1,1,0,"Public Service, Law, and Policy",4066,0.27941176470588236,0.38235294117647056,0.04411764705882353,0.19117647058823528,0.10294117647058823
0,1,1,1,1,1,0,1,1,0,0,1,1,1,1,"Math, Sciences, and Engineering",4067,0.2247191011235955,0.39325842696629215,0.07865168539325842,0.14606741573033707,0.15730337078651685
0,1,0,0,0,1,0,1,1,1,0,1,1,0,1,Social Sciences,4068,0.22772277227722773,0.3564356435643564,0.019801980198019802,0.21782178217821782,0.1782178217821782
1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,Business and Communication,4069,0.2602739726027397,0.1643835616438356,0.0958904109589041,0.273972602739726,0.2054794520547945
1,0,0,0,0,0,1,1,1,0,0,1,1,0,1,"Math, Sciences, and Engineering",4070,0.18666666666666668,0.4266666666666667,0.02666666666666667,0.13333333333333333,0.22666666666666666
0,0,1,1,1,0,0,1,1,0,1,0,0,1,1,Social Sciences,4071,0.16883116883116883,0.4155844155844156,0.07792207792207792,0.12987012987012986,0.2077922077922078
1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,"Public Service, Law, and Policy",4072,0.25,0.17647058823529413,0.10294117647058823,0.25,0.22058823529411764
1,1,1,1,1,0,0,1,1,0,0,1,0,0,1,Social Sciences,4073,0.2558139534883721,0.29069767441860467,0.09302325581395349,0.1511627906976744,0.20930232558139536
0,0,1,0,1,0,0,1,1,1,1,0,0,0,0,"Public Service, Law, and Policy",4074,0.19117647058823528,0.25,0.08823529411764706,0.3088235294117647,0.16176470588235295
0,1,0,0,1,1,1,1,0,1,1,0,0,0,0,"Math, Sciences, and Engineering",4075,0.25609756097560976,0.23170731707317074,0.06097560975609756,0.21951219512195122,0.23170731707317074
1,0,0,1,1,1,1,0,1,0,1,0,0,0,0,"Math, Sciences, and Engineering",4076,0.21818181818181817,0.34545454545454546,0.07272727272727272,0.16363636363636364,0.2
1,0,0,0,1,1,1,0,0,1,1,0,0,1,1,"Public Service, Law, and Policy",4077,0.17647058823529413,0.38823529411764707,0.058823529411764705,0.16470588235294117,0.21176470588235294
